Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
MASERATI KHAMSIN 4.9,115.49,235 kW / 320 HP,4930 ccm,8 cylinders,16 valves,Petrol,1974/01 - 1982/12,MASERATI
MASERATI KYALAMI 4.2,107.21.42,188 kW / 255 HP,4136 ccm,8 cylinders,16 valves,Petrol,1976/04 - 1985/12,MASERATI
MASERATI KYALAMI 4.9,107.22.49,206 kW / 280 HP,4930 ccm,8 cylinders,16 valves,Petrol,1976/04 - 1985/12,MASERATI
MASERATI LEVANTE SUV (M161) 2.0 GT Mild Hybrid Q4,670 05 31 15,243 kW / 330 HP,1995 ccm,4 cylinders,16 valves,Petrol/Electric,2021/08 - X,MASERATI
MASERATI LEVANTE SUV (M161) 3.0 D Q4,B630WM,202 kW / 275 HP,2987 ccm,6 cylinders,24 valves,Diesel,2016/06 - X,MASERATI
MASERATI LEVANTE SUV (M161) 3.0 D Q4,B630WM,184 kW / 250 HP,2987 ccm,6 cylinders,24 valves,Diesel,2016/06 - X,MASERATI
MASERATI LEVANTE SUV (M161) 3.0 Q4,M 156 D,257 kW / 350 HP,2979 ccm,6 cylinders,24 valves,Petrol,2016/06 - X,MASERATI
MASERATI LEVANTE SUV (M161) 3.0 S Q4,M 156 E,316 kW / 430 HP,2979 ccm,6 cylinders,24 valves,Petrol,2016/06 - X,MASERATI
MASERATI LEVANTE SUV (M161) 3.8 GTS Q4,F154AS,390 kW / 530 HP,3799 ccm,8 cylinders,32 valves,Petrol,2019/08 - X,MASERATI
MASERATI LEVANTE SUV (M161) 3.8 Trofeo Q4,F154AQ,427 kW / 580 HP,3799 ccm,8 cylinders,32 valves,Petrol,2019/10 - X,MASERATI
MASERATI MC 12 6.0,AV243,464 kW / 632 HP,5999 ccm,12 cylinders,48 valves,Petrol,2004/08 - X,MASERATI
MASERATI MERAK 2.0,114.62.20,125 kW / 170 HP,1999 ccm,6 cylinders,12 valves,Petrol,1976/01 - 1983/12,MASERATI
MASERATI MERAK 3.0 SS,114.50.30,162 kW / 220 HP,2965 ccm,6 cylinders,12 valves,Petrol,1975/05 - 1983/12,MASERATI
MASERATI MEXICO 4.2,107.21.42,191 kW / 260 HP,4136 ccm,8 cylinders,16 valves,Petrol,1967/01 - 1972/12,MASERATI
MASERATI MEXICO 4.7,1073052,213 kW / 290 HP,4710 ccm,8 cylinders,16 valves,Petrol,1967/01 - 1972/12,MASERATI
MASERATI QUATTROPORTE I 4.1,1071942,191 kW / 260 HP,4136 ccm,8 cylinders,16 valves,Petrol,1962/09 - 1970/12,MASERATI
MASERATI QUATTROPORTE II 3.0,A315,154 kW / 210 HP,2965 ccm,6 cylinders,12 valves,Petrol,1974/10 - 1978/12,MASERATI
MASERATI QUATTROPORTE III 4.7,1072157,188 kW / 255 HP,4710 ccm,8 cylinders,16 valves,Petrol,1979/06 - 1985/10,MASERATI
MASERATI QUATTROPORTE III 4.9,107.22.49,206 kW / 280 HP,4930 ccm,8 cylinders,16 valves,Petrol,1979/08 - 1989/12,MASERATI
MASERATI QUATTROPORTE III 4.9,,221 kW / 300 HP,4930 ccm,8 cylinders,16 valves,Petrol,1987/10 - 1990/10,MASERATI
MASERATI QUATTROPORTE IV 2.0 Biturbo,24V DOHC,211 kW / 287 HP,1996 ccm,6 cylinders,24 valves,Petrol,1994/03 - 1998/09,MASERATI
MASERATI QUATTROPORTE IV 2.8 Biturbo,"AM 574, AM 574 A",209 kW / 284 HP,2790 ccm,6 cylinders,24 valves,Petrol,1994/03 - 1998/09,MASERATI
MASERATI QUATTROPORTE IV 3.2 V8 32V,AM 578,247 kW / 336 HP,3217 ccm,8 cylinders,32 valves,Petrol,1995/12 - 2001/05,MASERATI
MASERATI QUATTROPORTE V 4.2,M139 A,295 kW / 400 HP,4244 ccm,8 cylinders,32 valves,Petrol,2004/03 - X,MASERATI
MASERATI QUATTROPORTE V 4.2,M 139 P,298 kW / 405 HP,4244 ccm,8 cylinders,32 valves,Petrol,2004/09 - 2012/12,MASERATI
MASERATI QUATTROPORTE V 4.7 GT S,"M 139 L, M 139 S",323 kW / 439 HP,4691 ccm,8 cylinders,32 valves,Petrol,2008/06 - X,MASERATI
MASERATI QUATTROPORTE V 4.7 GT S,M 145 T,331 kW / 450 HP,4691 ccm,8 cylinders,32 valves,Petrol,2011/11 - X,MASERATI
MASERATI QUATTROPORTE V 4.7 S,M 139 R,317 kW / 431 HP,4691 ccm,8 cylinders,32 valves,Petrol,2008/06 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0,M156C,243 kW / 330 HP,2979 ccm,6 cylinders,24 valves,Petrol,2013/03 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0,M 156 D,257 kW / 350 HP,2979 ccm,6 cylinders,24 valves,Petrol,2016/10 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 D,M 15746 D,202 kW / 275 HP,2987 ccm,6 cylinders,24 valves,Diesel,2013/09 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 D,M 15746 D,184 kW / 250 HP,2987 ccm,6 cylinders,24 valves,Diesel,2013/09 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 S,M 156 B,302 kW / 411 HP,2979 ccm,6 cylinders,24 valves,Petrol,2013/05 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 S,M 156 B,301 kW / 409 HP,2979 ccm,6 cylinders,24 valves,Petrol,2016/11 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 S,"M 156 B, M 156 E",316 kW / 430 HP,2979 ccm,6 cylinders,24 valves,Petrol,2017/07 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 S Q4,M 156 B,302 kW / 411 HP,2979 ccm,6 cylinders,24 valves,Petrol,2013/05 - X,MASERATI
MASERATI QUATTROPORTE VI 3.0 S Q4,M 156 B,316 kW / 430 HP,2979 ccm,6 cylinders,24 valves,Petrol,2017/07 - X,MASERATI
MASERATI QUATTROPORTE VI 3.8 GT S,M 156 A,390 kW / 530 HP,3799 ccm,8 cylinders,32 valves,Petrol,2013/01 - X,MASERATI
MASERATI QUATTROPORTE VI 3.8 V8,M 156 A,427 kW / 581 HP,3799 ccm,8 cylinders,32 valves,Petrol,2020/10 - X,MASERATI
MASERATI SHAMAL 3.2,32EV,240 kW / 326 HP,3217 ccm,8 cylinders,32 valves,Petrol,1989/12 - 1995/11,MASERATI
MASERATI SPYDER Convertible 2.8,28E,165 kW / 224 HP,2790 ccm,6 cylinders,18 valves,Petrol,1991/10 - 1995/09,MASERATI
MASERATI SPYDER Convertible 2.0,AM 471,162 kW / 220 HP,1996 ccm,6 cylinders,18 valves,Petrol,1988/04 - 1996/09,MASERATI
MASERATI SPYDER Convertible 2.0 Bi Turbo,,177 kW / 241 HP,1996 ccm,6 cylinders,24 valves,Petrol,1989/06 - 1996/09,MASERATI
MASERATI SPYDER Convertible 2.8,AM 473,184 kW / 250 HP,2790 ccm,6 cylinders,18 valves,Petrol,1988/04 - 1996/09,MASERATI
MAXUS DELIVER 9 Platform/Chassis 2.0 D,SC20M150Q6,109 kW / 148 HP,1996 ccm,4 cylinders,16 valves,Diesel,2022/01 - X,MAXUS
MAXUS DELIVER 9 Van 2.0 D FWD,SC20M163Q6A,120 kW / 163 HP,1996 ccm,4 cylinders,16 valves,Diesel,2020/07 - X,MAXUS
"MAXUS DELIVER 9 Van 2.0 D (SV63C, SV63D)",SC20M163Q6A,120 kW / 163 HP,1996 ccm,4 cylinders,16 valves,Diesel,2020/07 - X,MAXUS
"MAXUS DELIVER 9 Van 2.0 D (SV63C, SV63D)",SC20M150Q6,109 kW / 148 HP,1996 ccm,4 cylinders,16 valves,Diesel,2022/01 - X,MAXUS
MAXUS V80 Bus 2.5 D,"SC25R136.1Q5, SC25R136Q4",100 kW / 136 HP,2499 ccm,4 cylinders,16 valves,Diesel,2011/09 - X,MAXUS
MAXUS V80 Bus 2.5 D,,70 kW / 95 HP,2499 ccm,4 cylinders,16 valves,Diesel,2010/10 - X,MAXUS
MAXUS V80 Bus 2.5 D,SC25R120Q4,88 kW / 120 HP,2499 ccm,4 cylinders,16 valves,Diesel,2010/10 - X,MAXUS
MAXUS V80 Van 2.5 D,SC25R120Q4,88 kW / 120 HP,2499 ccm,4 cylinders,16 valves,Diesel,2010/10 - X,MAXUS
MAXUS V80 Van 2.5 D,"SC25R136Q4, SC25R136Q5",100 kW / 136 HP,2499 ccm,4 cylinders,16 valves,Diesel,2010/10 - X,MAXUS
MAZ Serie 100 1034,,170 kW / 231 HP,6374 ccm,? cylinders,? valves,,1996/01 - X,MAZ
MAZ Serie 100 1035,BF 6M 1013 FC,180 kW / 245 HP,7146 ccm,? cylinders,? valves,,1996/01 - X,MAZ
MAZ Serie 100 104,YAMZ-236M2,132 kW / 180 HP,11150 ccm,? cylinders,? valves,,1996/01 - 2006/12,MAZ
MAZ Serie 100 104,YAMZ-236HE,169 kW / 230 HP,11150 ccm,? cylinders,? valves,,1996/01 - 2006/12,MAZ
MAZ Serie 100 105,,205 kW / 279 HP,6374 ccm,? cylinders,? valves,,1997/01 - X,MAZ
MAZ Serie 100 107,,210 kW / 286 HP,6374 ccm,? cylinders,? valves,,2004/05 - X,MAZ
MAZ Serie 100 107,,240 kW / 326 HP,7201 ccm,? cylinders,? valves,,2004/05 - X,MAZ
MAZ Serie 100 107,,205 kW / 279 HP,6374 ccm,? cylinders,? valves,,2004/05 - X,MAZ
MAZ Serie 150 152,,260 kW / 354 HP,11946 ccm,? cylinders,? valves,,2000/01 - X,MAZ
MAZ Serie 170 171,BF 4M 1013 FC,125 kW / 170 HP,4764 ccm,? cylinders,? valves,,2005/01 - X,MAZ
MAZ Serie 200 203,,205 kW / 279 HP,6374 ccm,? cylinders,? valves,,2005/01 - X,MAZ
MAZ Serie 200 203,TCD 2013 L06 4V,213 kW / 290 HP,7146 ccm,? cylinders,? valves,,2005/01 - X,MAZ
MAZ Serie 200 206,,130 kW / 177 HP,4249 ccm,? cylinders,? valves,,2006/01 - X,MAZ
MAZ Serie 200 226,,130 kW / 177 HP,4249 ccm,? cylinders,? valves,,2007/05 - X,MAZ
MAZ Serie 200 251,D 2866 LOH 28,265 kW / 360 HP,11967 ccm,? cylinders,? valves,,2005/01 - X,MAZ
MAZ Serie 200 256,BF 4M 1013 FC,125 kW / 170 HP,4764 ccm,? cylinders,? valves,,2005/01 - X,MAZ
MAZ Serie 5 5440,,320 kW / 435 HP,11946 ccm,? cylinders,? valves,,1996/01 - X,MAZ
MAZ-MAN F 2000 19.410,"D 2866 LF25, D 2866 LF31",301 kW / 409 HP,11967 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 26.410,"D 2866 LF25, D 2866 LF31",301 kW / 409 HP,11967 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 26.410,"D 2866 LF25, D 2866 LF31",301 kW / 409 HP,11967 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 26.410,D 2866 LF31,301 kW / 409 HP,11967 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 26.410,"D 2866 LF25, D 2866 LF31",301 kW / 409 HP,11967 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 26.460,D 2876 LF 06,338 kW / 460 HP,12816 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 26.460,D 2876 LF 06,338 kW / 460 HP,12816 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MAZ-MAN F 2000 44.410,"D 2866 LF25, D 2866 LF31",301 kW / 409 HP,11967 ccm,? cylinders,? valves,,1998/10 - X,MAZ-MAN
MCCORMICK C-L Series C 70 L,1103D-33TA,50 kW / 68 HP,3299 ccm,? cylinders,? valves,,2009/11 - X,MCCORMICK
MCCORMICK C-L Series C 70 L,1103D-33TA,50 kW / 68 HP,3299 ccm,? cylinders,? valves,,2009/11 - X,MCCORMICK
MCCORMICK C-L Series C 70 LC,1103D-33TA,50 kW / 68 HP,3299 ccm,? cylinders,? valves,,2009/11 - X,MCCORMICK
MCCORMICK C-L Series C 80 L,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/11 - X,MCCORMICK
MCCORMICK C-L Series C 80 L,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/11 - X,MCCORMICK
MCCORMICK C-L Series C 80 LC,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/11 - X,MCCORMICK
MCCORMICK C-Max Series C 100 MAX,1104D-44TA,68 kW / 92 HP,4399 ccm,? cylinders,? valves,,2005/03 - X,MCCORMICK
MCCORMICK C-Max Series C 110 MAX,1104D-44TA,75 kW / 102 HP,4399 ccm,? cylinders,? valves,,2005/03 - X,MCCORMICK
"MCCORMICK C-Max Series C 80 MAX, C 90 MAX","1104D-44, 1104D-44T",54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2005/03 - X,MCCORMICK
"MCCORMICK CX Series CX70LC, CX80LC, CX85LC","4TNV98-NSA, 4TNV98T-GGE, 4TNV98T-NSA",51 kW / 69 HP,3318 ccm,? cylinders,? valves,,2009/10 - X,MCCORMICK
"MCCORMICK CX Series CX70L, CX80L, CX85L","4TNV98-NSA, 4TNV98T-GGE, 4TNV98T-NSA",51 kW / 69 HP,3318 ccm,? cylinders,? valves,,2009/10 - X,MCCORMICK
MCCORMICK F Series 100 F,1104D-44TA,68 kW / 93 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 100 F,1104D-44TA,68 kW / 93 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 100 GE,1104D-44TA,68 kW / 93 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 100 XL,1104D-44TA,68 kW / 93 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 110 F,1104D-44TA,75 kW / 102 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 110 F,1104D-44TA,75 kW / 102 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 110 GE,1104D-44TA,75 kW / 102 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 110 XL,1104D-44TA,75 kW / 102 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 120 F,1104D-44TA,81 kW / 110 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 120 F,1104D-44TA,81 kW / 110 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 120 GE,1104D-44TA,81 kW / 110 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 120 XL,1104D-44TA,81 kW / 110 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
"MCCORMICK F Series 70 F, 85 F",1103D-33TA,50 kW / 68 HP,3299 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
"MCCORMICK F Series 70 F, 85 F",1103D-33TA,50 kW / 68 HP,3299 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
"MCCORMICK F Series 70 GE, 85 GE",1103D-33TA,50 kW / 68 HP,3299 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 80 F,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 80 F,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 80 GE,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 80 XL,1104D-44,54 kW / 74 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 90 F,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 90 F,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 90 GE,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK F Series 90 XL,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2009/01 - X,MCCORMICK
MCCORMICK GM 40,3TNV88-KLAN,26 kW / 35 HP,1642 ccm,? cylinders,? valves,,2008/01 - X,MCCORMICK
MCCORMICK GM 45,4TNV84-KLAN,32 kW / 44 HP,1995 ccm,? cylinders,? valves,,2008/01 - X,MCCORMICK
MCCORMICK GM 50,4TNV88-KLAN,35 kW / 48 HP,2189 ccm,? cylinders,? valves,,2008/01 - X,MCCORMICK
MCCORMICK GM 55,4TNV84T-2XLAN,40 kW / 54 HP,1995 ccm,? cylinders,? valves,,2008/01 - X,MCCORMICK
MCCORMICK V/FN Series 90 V,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2011/11 - X,MCCORMICK
MCCORMICK V/FN Series 90 V,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2011/11 - X,MCCORMICK
MCCORMICK V/FN Series F 90 N,1104D-44T,61 kW / 83 HP,4399 ccm,? cylinders,? valves,,2011/11 - X,MCCORMICK
MCCORMICK X4 X4.50,,66 kW / 90 HP,3600 ccm,? cylinders,? valves,,2013/02 - X,MCCORMICK
MCCORMICK X4 X4.60,,73 kW / 99 HP,3600 ccm,? cylinders,? valves,,2013/02 - X,MCCORMICK
MCCORMICK X4 X4.70,,79 kW / 107 HP,3600 ccm,? cylinders,? valves,,2013/02 - X,MCCORMICK
"MCCORMICK X50 X50.20, X50.30",854E-E34TA,65 kW / 89 HP,3400 ccm,? cylinders,? valves,,2012/04 - X,MCCORMICK
"MCCORMICK X50 X50.40, X50.50",854E-E34TA,77 kW / 105 HP,3400 ccm,? cylinders,? valves,,2012/04 - X,MCCORMICK
"MCCORMICK X6 X6.420, X6.430",,82 kW / 112 HP,4500 ccm,? cylinders,? valves,,2001/11 - X,MCCORMICK
"MCCORMICK X60 X60.20, X60.30",1104D-44TA,68 kW / 92 HP,4399 ccm,? cylinders,? valves,,2011/07 - X,MCCORMICK
"MCCORMICK X60 X60.40, X60.50",1104D-44TA,81 kW / 110 HP,4399 ccm,? cylinders,? valves,,2011/07 - X,MCCORMICK
MCCORMICK X7 X7.440,,105 kW / 143 HP,4485 ccm,? cylinders,? valves,,2013/04 - X,MCCORMICK
MCCORMICK X7 X7.450,,118 kW / 160 HP,4485 ccm,? cylinders,? valves,,2013/04 - X,MCCORMICK
MCCORMICK X7 X7.460,,122 kW / 166 HP,4485 ccm,? cylinders,? valves,,2013/04 - X,MCCORMICK
MCCORMICK X7 X7.650,,111 kW / 151 HP,6728 ccm,? cylinders,? valves,,2014/12 - X,MCCORMICK
MCCORMICK X7 X7.660,,125 kW / 170 HP,6728 ccm,? cylinders,? valves,,2013/04 - X,MCCORMICK
MCCORMICK X7 X7.660,,122 kW / 166 HP,6728 ccm,? cylinders,? valves,,2014/12 - X,MCCORMICK
MCCORMICK X7 X7.670,,138 kW / 188 HP,6728 ccm,? cylinders,? valves,,2013/04 - X,MCCORMICK
MCCORMICK X7 X7.670,,133 kW / 181 HP,6728 ccm,? cylinders,? valves,,2014/12 - X,MCCORMICK
MCCORMICK X7 X7.680,,151 kW / 205 HP,6728 ccm,? cylinders,? valves,,2013/04 - X,MCCORMICK
MCCORMICK X7 X7.680,,140 kW / 190 HP,6728 ccm,? cylinders,? valves,,2014/12 - X,MCCORMICK
MCCORMICK X7 X7.690,,152 kW / 207 HP,6728 ccm,? cylinders,? valves,,2014/12 - X,MCCORMICK
"MCW DR DR101, DR102",6LXB,127 kW / 173 HP,10450 ccm,? cylinders,? valves,,1983/02 - X,MCW
MCW DR DR115,6LXB,127 kW / 173 HP,10450 ccm,? cylinders,? valves,,1983/02 - X,MCW
MERCURY COUGAR Saloon 5.0,V99N,98 kW / 133 HP,4942 ccm,8 cylinders,16 valves,Petrol,1979/09 - 1981/12,MERCURY
MERCURY COUGAR Saloon 3.8,994S,157 kW / 213 HP,3797 ccm,6 cylinders,12 valves,Petrol,1988/09 - 1997/12,MERCURY
MERCURY COUGAR Saloon 3.8,994,108 kW / 147 HP,3797 ccm,6 cylinders,12 valves,Petrol,1994/09 - 1997/12,MERCURY
MERCURY COUGAR Saloon 4.6,99W,153 kW / 208 HP,4601 ccm,8 cylinders,16 valves,Petrol,1993/09 - 1997/12,MERCURY
MERCURY COUGAR Saloon 5.0,,149 kW / 203 HP,4942 ccm,8 cylinders,16 valves,Petrol,1990/09 - 1993/12,MERCURY
MERCURY MARQUIS Estate 3.8,V99Q,89 kW / 121 HP,3797 ccm,6 cylinders,12 valves,Petrol,1983/09 - 1986/12,MERCURY
MERCURY MARQUIS Saloon 3.8,V99Q,89 kW / 120 HP,3797 ccm,6 cylinders,12 valves,Petrol,1983/09 - 1986/12,MERCURY
MERCURY SABLE 3.0,V99U,103 kW / 140 HP,2986 ccm,6 cylinders,12 valves,Petrol,1985/09 - 1991/12,MERCURY
MERCURY SABLE 3.0,V99U,103 kW / 140 HP,2986 ccm,6 cylinders,12 valves,Petrol,1992/01 - 1995/08,MERCURY
MERCURY SABLE Estate 3.0,V99U,103 kW / 140 HP,2986 ccm,6 cylinders,12 valves,Petrol,1985/09 - 1988/03,MERCURY
MERCURY SABLE Estate 3.0,V99U,104 kW / 141 HP,2986 ccm,6 cylinders,12 valves,Petrol,1992/01 - 1995/08,MERCURY
MERCURY TOPAZ 2.3,Y42C,75 kW / 102 HP,2301 ccm,4 cylinders,8 valves,Petrol,1984/09 - 1986/12,MERCURY
MERCURY TOPAZ Saloon 2.3,Y42I,72 kW / 98 HP,2301 ccm,4 cylinders,8 valves,Petrol,1991/09 - 1994/12,MERCURY
MERCURY TOPAZ Saloon 3.0,V99U,101 kW / 137 HP,2986 ccm,6 cylinders,12 valves,Petrol,1991/09 - 1994/12,MERCURY
MERCURY VILLAGER Mini Passenger Van 3.0,99O,113 kW / 153 HP,2960 ccm,6 cylinders,12 valves,Petrol,1992/09 - 1998/12,MERCURY
MG EXPRESS Hatchback Van 1.4,14 K4F,76 kW / 103 HP,1396 ccm,4 cylinders,16 valves,Petrol,2003/03 - 2005/05,MG
MG EXPRESS Hatchback Van 160,18 K4K,118 kW / 160 HP,1796 ccm,4 cylinders,16 valves,Petrol,2003/03 - 2005/05,MG
MG EXPRESS Hatchback Van 2.0 TD,20 T2N,74 kW / 101 HP,1994 ccm,4 cylinders,8 valves,Diesel,2003/03 - 2005/05,MG
MG EXPRESS Hatchback Van 2.0 TD,20 T2N,83 kW / 113 HP,1994 ccm,4 cylinders,8 valves,Diesel,2003/03 - 2005/05,MG
MG MAESTRO 1600,16 H,76 kW / 104 HP,1598 ccm,4 cylinders,8 valves,Petrol,1983/03 - 1984/09,MG
MG MAESTRO 2.0 EFi,20HE,86 kW / 117 HP,1994 ccm,4 cylinders,8 valves,Petrol,1984/10 - 1990/09,MG
MG MAESTRO 2.0 Turbo,20HC,112 kW / 152 HP,1994 ccm,4 cylinders,8 valves,Petrol,1988/10 - 1990/09,MG
MG MAGNETTE 1.6,D12N,51 kW / 69 HP,1622 ccm,4 cylinders,8 valves,Petrol,1961/03 - 1968/09,MG
MG MAGNETTE 1.5,15GB,45 kW / 61 HP,1489 ccm,4 cylinders,8 valves,Petrol,1953/01 - 1956/05,MG
MG MAGNETTE 1.5,15GB,48 kW / 65 HP,1489 ccm,4 cylinders,8 valves,Petrol,1956/05 - 1958/04,MG
MG MARVEL R EV (EP21),,132 kW / 179 HP,? ccm,? cylinders,? valves,Electric,2021/02 - X,MG
MG MARVEL R EV (EP21),,212 kW / 288 HP,? ccm,? cylinders,? valves,Electric,2021/02 - X,MG
MG METRO 1300,12 H,54 kW / 73 HP,1275 ccm,4 cylinders,8 valves,Petrol,1982/05 - 1990/09,MG
MG METRO Turbo,12 HC,69 kW / 94 HP,1275 ccm,4 cylinders,8 valves,Petrol,1982/10 - 1990/09,MG
MG MG 3 1.3,13S4F,65 kW / 88 HP,1343 ccm,4 cylinders,16 valves,Petrol,2011/04 - X,MG
MG MG 3 1.5,15S4U,80 kW / 109 HP,1498 ccm,4 cylinders,16 valves,Petrol,2011/04 - X,MG
MG MG 3 1.5,"15S4G, 15S4U",78 kW / 106 HP,1498 ccm,4 cylinders,16 valves,Petrol,2016/07 - X,MG
MG MG 3 1.5,15S4C,82 kW / 111 HP,1498 ccm,4 cylinders,16 valves,Petrol,2018/06 - X,MG
MG MG 4 EV,TZ180XS0951,125 kW / 170 HP,? ccm,? cylinders,? valves,Electric,2022/07 - X,MG
MG MG 4 EV,TZ180XS0951,150 kW / 204 HP,? ccm,? cylinders,? valves,Electric,2022/07 - X,MG
MG MG 5 Estate EV,TZ204XS1152,115 kW / 156 HP,? ccm,? cylinders,? valves,Electric,2020/10 - X,MG
MG MG 5 Estate EV,TZ204XS1152,130 kW / 177 HP,? ccm,? cylinders,? valves,Electric,2020/10 - X,MG
MG MG 5 Hatchback 1.5,15S4U,78 kW / 106 HP,1498 ccm,4 cylinders,16 valves,Petrol,2012/03 - X,MG
MG MG 6 Hatchback 1.8,18 K4C,98 kW / 133 HP,1795 ccm,4 cylinders,16 valves,Petrol,2010/11 - X,MG
MG MG 6 Hatchback 1.8 T,18 K4G,118 kW / 160 HP,1796 ccm,4 cylinders,16 valves,Petrol,2010/11 - X,MG
MG MG 6 Hatchback 1.9 DTi,19D4N,110 kW / 150 HP,1849 ccm,4 cylinders,16 valves,Diesel,2012/08 - X,MG
MG MG 6 Saloon 1.8,18 K4C,98 kW / 133 HP,1795 ccm,4 cylinders,16 valves,Petrol,2010/11 - X,MG
MG MG 6 Saloon 1.8 T,18 K4G,118 kW / 160 HP,1796 ccm,4 cylinders,16 valves,Petrol,2010/11 - X,MG
MG MG 6 Saloon 1.9 DTi,19D4N,110 kW / 150 HP,1849 ccm,4 cylinders,16 valves,Diesel,2012/08 - X,MG
"MG MGA Convertible (HDC, GHN, HAD) 1.5 (HAD)",15GB,53 kW / 72 HP,1489 ccm,4 cylinders,8 valves,Petrol,1955/05 - 1959/05,MG
"MG MGA Convertible (HDC, GHN, HAD) 1.6 (GHN)",16GC,69 kW / 94 HP,1622 ccm,4 cylinders,8 valves,Petrol,1961/04 - 1962/06,MG
"MG MGA Convertible (HDC, GHN, HAD) 1.6 (HDC)",16GB,81 kW / 110 HP,1588 ccm,4 cylinders,8 valves,Petrol,1958/10 - 1960/06,MG
"MG MGA Convertible (HDC, GHN, HAD) 1.6 (HDC)",16GA,59 kW / 80 HP,1588 ccm,4 cylinders,8 valves,Petrol,1959/06 - 1961/04,MG
MG MGA Coupe 1.5,15GB,51 kW / 69 HP,1489 ccm,4 cylinders,8 valves,Petrol,1955/05 - 1960/04,MG
MG MGA Coupe 1.6,16GA,58 kW / 79 HP,1588 ccm,4 cylinders,8 valves,Petrol,1958/01 - 1960/04,MG
MG MGA Coupe 1.6,16GB,81 kW / 110 HP,1588 ccm,4 cylinders,8 valves,Petrol,1958/01 - 1960/05,MG
MG MGA Coupe 1.6,16GC,70 kW / 95 HP,1622 ccm,4 cylinders,8 valves,Petrol,1960/05 - 1962/07,MG
MG MGB Convertible 1.8,"18G, 18GA, 18GB, 18GD, 18GG",71 kW / 97 HP,1798 ccm,4 cylinders,8 valves,Petrol,1962/06 - 1980/01,MG
