Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
SUBARU LEONE Hatchback 1.8 Turbo 4WD,EA82T,100 kW / 136 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1986/07,SUBARU
SUBARU LEONE I Hardtop 1.4,EA63,43 kW / 58 HP,1361 ccm,4 cylinders,8 valves,Petrol,1974/09 - 1976/12,SUBARU
SUBARU LEONE II (AB) 1300,EA65,45 kW / 61 HP,1298 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II (AB) 1600,EA71,63 kW / 86 HP,1595 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II (AB) 1600,EA71,52 kW / 71 HP,1595 ccm,4 cylinders,8 valves,Petrol,1980/01 - 1984/10,SUBARU
SUBARU LEONE II (AB) 1800,EA81,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/01 - 1984/10,SUBARU
SUBARU LEONE II (AB) 1800 4WD,EA81,59 kW / 80 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/09 - 1984/10,SUBARU
SUBARU LEONE II (AB) 1800 4WD,EA81,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/09 - 1984/10,SUBARU
SUBARU LEONE II Estate 1300,EA65,45 kW / 61 HP,1298 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II Estate 1600,EA71,63 kW / 86 HP,1595 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II Estate 1600,EA71,51 kW / 69 HP,1595 ccm,4 cylinders,8 valves,Petrol,1978/09 - 1980/12,SUBARU
SUBARU LEONE II Estate 1600,EA71,52 kW / 71 HP,1595 ccm,4 cylinders,8 valves,Petrol,1979/05 - 1984/12,SUBARU
SUBARU LEONE II Estate 1600 4WD,EA71,52 kW / 71 HP,1595 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II Estate 1800,EA81,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1979/05 - 1984/12,SUBARU
SUBARU LEONE II Estate 1800 4WD (AM),EA81,59 kW / 80 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/09 - 1984/10,SUBARU
"SUBARU LEONE II Estate 1800 Super 4WD (AM, AJ)",EA81,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/09 - 1984/10,SUBARU
SUBARU LEONE II Hatchback 1300,EA65,45 kW / 61 HP,1298 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II Hatchback 1600,EA71,63 kW / 86 HP,1595 ccm,4 cylinders,8 valves,Petrol,1979/03 - 1984/10,SUBARU
SUBARU LEONE II Hatchback 1800 4WD,EA81,59 kW / 80 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/09 - 1984/10,SUBARU
SUBARU LEONE II Hatchback 1800 Turismo 4WD,EA81,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1980/09 - 1984/10,SUBARU
SUBARU LEONE III 1300,EA65,48 kW / 65 HP,1298 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1991/09,SUBARU
SUBARU LEONE III 1.6,EA71,52 kW / 71 HP,1595 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1990/07,SUBARU
SUBARU LEONE III 1.6,EA71,51 kW / 69 HP,1595 ccm,4 cylinders,8 valves,Petrol,1985/03 - 1992/12,SUBARU
SUBARU LEONE III 1600,EA71,55 kW / 74 HP,1595 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1991/09,SUBARU
SUBARU LEONE III 1600 4WD,EA71,55 kW / 74 HP,1595 ccm,4 cylinders,8 valves,Petrol,1990/01 - 1994/12,SUBARU
SUBARU LEONE III 1600 4WD,EA71,54 kW / 73 HP,1595 ccm,4 cylinders,8 valves,Petrol,1990/01 - 1994/12,SUBARU
SUBARU LEONE III 1.8,EA82,77 kW / 105 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1986/07,SUBARU
SUBARU LEONE III 1.8,EA82,66 kW / 90 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1987/07,SUBARU
SUBARU LEONE III 1.8,EA82,67 kW / 91 HP,1781 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1989/12,SUBARU
SUBARU LEONE III 1800,EA82,72 kW / 98 HP,1782 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1994/09,SUBARU
SUBARU LEONE III 1800 4WD,EA82,66 kW / 90 HP,1781 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1990/12,SUBARU
SUBARU LEONE III 1800 4WD,EA82,72 kW / 98 HP,1782 ccm,4 cylinders,8 valves,Petrol,1988/01 - 1990/12,SUBARU
SUBARU LEONE III 1800 4WD,EA82T,88 kW / 120 HP,1782 ccm,4 cylinders,8 valves,Petrol,1988/01 - 1990/12,SUBARU
SUBARU LEONE III 1800 Cat 4WD,EA82,70 kW / 95 HP,1781 ccm,4 cylinders,8 valves,Petrol,1986/07 - 1991/09,SUBARU
SUBARU LEONE III 1800 Turbo 4WD,EA82T,96 kW / 131 HP,1782 ccm,4 cylinders,8 valves,Petrol,1989/03 - 1990/12,SUBARU
SUBARU LEONE III 1800 Turbo 4WD,EA82T,100 kW / 136 HP,1782 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1990/12,SUBARU
SUBARU LEONE III 1.8 4WD,EA82,67 kW / 91 HP,1781 ccm,4 cylinders,8 valves,Petrol,1987/03 - 1989/12,SUBARU
SUBARU LEONE III 1.8 Turbo AWD,EA82T,100 kW / 136 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1986/07,SUBARU
SUBARU LEONE III Estate 1.6,EA71,51 kW / 69 HP,1595 ccm,4 cylinders,8 valves,Petrol,1986/09 - 1987/12,SUBARU
SUBARU LEONE III Estate 1600,EA71,55 kW / 75 HP,1595 ccm,4 cylinders,8 valves,Petrol,1990/01 - 1994/12,SUBARU
SUBARU LEONE III Estate 1600,EA71,54 kW / 73 HP,1595 ccm,4 cylinders,8 valves,Petrol,1985/03 - 1992/12,SUBARU
SUBARU LEONE III Estate 1600 4WD,EA71,55 kW / 75 HP,1595 ccm,4 cylinders,8 valves,Petrol,1990/01 - 1994/12,SUBARU
SUBARU LEONE III Estate 1600 4WD,EA71,54 kW / 73 HP,1595 ccm,4 cylinders,8 valves,Petrol,1987/01 - 1989/01,SUBARU
SUBARU LEONE III Estate 1.6 4WD,EA71,51 kW / 69 HP,1595 ccm,4 cylinders,8 valves,Petrol,1986/09 - 1987/12,SUBARU
SUBARU LEONE III Estate 1800 4WD,EA82,66 kW / 90 HP,1781 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1990/12,SUBARU
SUBARU LEONE III Estate 1800 4WD,EA82,72 kW / 98 HP,1782 ccm,4 cylinders,8 valves,Petrol,1986/12 - 1991/07,SUBARU
SUBARU LEONE III Estate 1800 4WD,EA82T,88 kW / 120 HP,1782 ccm,4 cylinders,8 valves,Petrol,1986/08 - 1990/12,SUBARU
SUBARU LEONE III Estate 1800 Super 4WD,EA82T,96 kW / 131 HP,1781 ccm,4 cylinders,8 valves,Petrol,1989/03 - 1990/12,SUBARU
SUBARU LEONE III Estate 1800 Super Catalytic-Conv 4WD,EA82,70 kW / 95 HP,1781 ccm,4 cylinders,8 valves,Petrol,1986/07 - 1992/02,SUBARU
SUBARU LEONE III Estate 1800 Super Turbo 4WD,EA82T,100 kW / 136 HP,1781 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1990/12,SUBARU
SUBARU LEONE III Estate 1.8 4WD,EA82,67 kW / 91 HP,1781 ccm,4 cylinders,8 valves,Petrol,1984/12 - 1992/12,SUBARU
SUBARU LEONE / LOYALE Coupe 1.8,EA82,77 kW / 105 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1986/07,SUBARU
SUBARU LEONE / LOYALE Coupe 1.8 4WD,EA82,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1986/09,SUBARU
SUBARU LEONE / LOYALE Coupe 1.8 Turbo 4WD,EA82T,100 kW / 136 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/06 - 1989/10,SUBARU
SUBARU LEVORG 1.6 AWD (VM4),FB16,125 kW / 170 HP,1599 ccm,4 cylinders,16 valves,Petrol,2015/09 - X,SUBARU
SUBARU LEVORG 2.0 AWD,"FB20A, FB20B",110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol,2019/01 - X,SUBARU
"SUBARU LIBERO Bus (E10, E12) 1.0",EF10,40 kW / 54 HP,997 ccm,3 cylinders,6 valves,Petrol,1984/01 - 1988/07,SUBARU
"SUBARU LIBERO Bus (E10, E12) 1.0 4WD (E10, KJ6)",EF10,37 kW / 50 HP,997 ccm,3 cylinders,6 valves,Petrol,1983/01 - 1987/12,SUBARU
"SUBARU LIBERO Bus (E10, E12) 1.2",EF12,38 kW / 52 HP,1189 ccm,3 cylinders,9 valves,Petrol,1987/08 - 1994/07,SUBARU
"SUBARU LIBERO Bus (E10, E12) 1.2 4WD (E12, KJ8)",EF12,38 kW / 52 HP,1190 ccm,3 cylinders,9 valves,Petrol,1986/08 - 2000/02,SUBARU
"SUBARU LIBERO Bus (E10, E12) 1.2 i",EF12E,49 kW / 67 HP,1189 ccm,3 cylinders,6 valves,Petrol,1992/08 - 1994/04,SUBARU
"SUBARU LIBERO Bus (E10, E12) 1.2 i 4WD (E12, FA)",EF12,40 kW / 54 HP,1189 ccm,3 cylinders,9 valves,Petrol,1991/08 - 2000/02,SUBARU
SUBARU LIBERO Van 1.0,EF10,40 kW / 54 HP,997 ccm,3 cylinders,6 valves,Petrol,1991/08 - 1994/05,SUBARU
SUBARU LIBERO Van 1.0 4WD,EF10,40 kW / 54 HP,997 ccm,3 cylinders,6 valves,Petrol,1984/01 - 1986/05,SUBARU
SUBARU LIBERO Van 1.2 4WD,EF12,40 kW / 54 HP,1189 ccm,3 cylinders,9 valves,Petrol,1991/08 - 1994/05,SUBARU
SUBARU LIBERO Van 1.2 4WD,EF12E,49 kW / 67 HP,1189 ccm,3 cylinders,6 valves,Petrol,1987/08 - 1994/07,SUBARU
SUBARU MV (AS_) 1.6,EA71,52 kW / 71 HP,1595 ccm,4 cylinders,8 valves,Petrol,1978/06 - 1981/04,SUBARU
SUBARU MV (AS_) 1.8,EA81,60 kW / 82 HP,1781 ccm,4 cylinders,8 valves,Petrol,1981/05 - 1986/08,SUBARU
SUBARU MV (AS_) 1.8,EA81,66 kW / 90 HP,1781 ccm,4 cylinders,8 valves,Petrol,1981/05 - 1986/08,SUBARU
SUBARU MV (AS_) 1.8 4WD,EA81,61 kW / 83 HP,1781 ccm,4 cylinders,8 valves,Petrol,1985/01 - 1994/12,SUBARU
SUBARU MV (AS_) 1.8 All-wheel Drive,EA82,66 kW / 90 HP,1781 ccm,4 cylinders,8 valves,Petrol,1981/05 - 1986/08,SUBARU
"SUBARU OUTBACK (BE, BH) 2.5 AWD (BH9)",EJ25,115 kW / 156 HP,2457 ccm,4 cylinders,16 valves,Petrol,2000/10 - 2003/08,SUBARU
"SUBARU OUTBACK (BE, BH) 3.0 H6 AWD (BHE)",EZ30,154 kW / 209 HP,3000 ccm,6 cylinders,24 valves,Petrol,2000/10 - 2003/08,SUBARU
"SUBARU OUTBACK (BL, BP) 2.0 D AWD (BPD)",EE20Z,110 kW / 150 HP,1998 ccm,4 cylinders,16 valves,Diesel,2008/09 - 2009/09,SUBARU
"SUBARU OUTBACK (BL, BP) 2.5 AWD (BP9)",,121 kW / 165 HP,2457 ccm,4 cylinders,16 valves,Petrol,2003/11 - 2009/09,SUBARU
"SUBARU OUTBACK (BL, BP) 2.5 AWD (BP9)",EJ251,127 kW / 173 HP,2457 ccm,4 cylinders,16 valves,Petrol,2008/09 - 2009/09,SUBARU
"SUBARU OUTBACK (BL, BP) 2.5 BiFuel AWD",EJ252,127 kW / 173 HP,2457 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2008/09 - 2009/06,SUBARU
"SUBARU OUTBACK (BL, BP) 3.0 AWD (BPE)",EZ30,180 kW / 245 HP,3000 ccm,6 cylinders,24 valves,Petrol,2003/11 - 2009/09,SUBARU
SUBARU OUTBACK (BR) 2.0 D AWD (BRD),EE20Z,110 kW / 150 HP,1998 ccm,4 cylinders,16 valves,Diesel,2009/09 - X,SUBARU
SUBARU OUTBACK (BR) 2.5 BiFuel AWD,FB25B,127 kW / 173 HP,2498 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2013/01 - 2014/12,SUBARU
SUBARU OUTBACK (BR) 2.5 BiFuel AWD,EJ253,123 kW / 167 HP,2457 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2010/01 - 2014/12,SUBARU
SUBARU OUTBACK (BR) 2.5 CNG AWD,FB25B,127 kW / 173 HP,2498 ccm,4 cylinders,16 valves,Petrol/Compressed Natural Gas (CNG),2014/06 - 2014/12,SUBARU
SUBARU OUTBACK (BR) 2.5 i AWD,EJ25,125 kW / 170 HP,2457 ccm,4 cylinders,16 valves,Petrol,2012/09 - X,SUBARU
SUBARU OUTBACK (BR) 2.5 i AWD,EJ253,129 kW / 175 HP,2457 ccm,4 cylinders,16 valves,Petrol,2012/01 - 2014/12,SUBARU
SUBARU OUTBACK (BR) 2.5 i AWD (BR9),EJ253,123 kW / 167 HP,2457 ccm,4 cylinders,16 valves,Petrol,2009/09 - X,SUBARU
SUBARU OUTBACK (BR) 2.5 i AWD (BRM),FB25B,127 kW / 173 HP,2498 ccm,4 cylinders,16 valves,Petrol,2013/01 - X,SUBARU
SUBARU OUTBACK (BR) 2.5 i AWD (BRM),FB25,125 kW / 170 HP,2498 ccm,4 cylinders,16 valves,Petrol,2013/01 - X,SUBARU
SUBARU OUTBACK (BR) 3.6 R AWD (BRF),EZ36D,191 kW / 260 HP,3630 ccm,6 cylinders,24 valves,Petrol,2009/09 - X,SUBARU
SUBARU OUTBACK (BS) 2.0 D AWD (BSD),EE20Z,110 kW / 150 HP,1998 ccm,4 cylinders,16 valves,Diesel,2015/03 - X,SUBARU
SUBARU OUTBACK (BS) 2.5 AWD (BS9),FB25,129 kW / 175 HP,2498 ccm,4 cylinders,16 valves,Petrol,2015/03 - X,SUBARU
SUBARU OUTBACK (BS) 3.6 AWD (BSF),EZ36D,191 kW / 260 HP,3630 ccm,6 cylinders,24 valves,Petrol,2014/10 - X,SUBARU
SUBARU OUTBACK (BT) 2.5 AWD,,129 kW / 175 HP,2498 ccm,4 cylinders,16 valves,Petrol,2020/07 - X,SUBARU
"SUBARU OUTBACK (BT) 2.5 AWD (BT9KL, BT9LL, BT11A, BT12A, BT13A)","FB25C, FB25D",124 kW / 169 HP,2498 ccm,4 cylinders,16 valves,Petrol,2021/03 - X,SUBARU
SUBARU REX I 400 (K22),EK21,23 kW / 31 HP,358 ccm,2 cylinders,4 valves,Petrol,1972/07 - 1977/08,SUBARU
SUBARU REX I 500 (K23),EK22,23 kW / 31 HP,490 ccm,2 cylinders,4 valves,Petrol,1976/08 - 1977/08,SUBARU
SUBARU REX I 550 (K24),EK23,23 kW / 31 HP,544 ccm,2 cylinders,4 valves,Petrol,1977/08 - 1981/08,SUBARU
SUBARU REX II 550,EK23,23 kW / 31 HP,544 ccm,2 cylinders,4 valves,Petrol,1981/08 - 1987/06,SUBARU
SUBARU REX II 550,EK23 6V,26 kW / 35 HP,544 ccm,2 cylinders,4 valves,Petrol,1987/06 - 1989/06,SUBARU
SUBARU REX II 550 4WD,EK23,23 kW / 31 HP,544 ccm,2 cylinders,4 valves,Petrol,1983/08 - 1987/06,SUBARU
SUBARU REX II 550 4WD,EK23 6V,26 kW / 35 HP,544 ccm,2 cylinders,4 valves,Petrol,1987/06 - 1989/06,SUBARU
SUBARU REX II 550 Kompressor,EK23 Super Charger,40 kW / 54 HP,544 ccm,2 cylinders,4 valves,Petrol,1988/08 - 1989/06,SUBARU
SUBARU REX II 550 Turbo,,30 kW / 41 HP,544 ccm,2 cylinders,4 valves,Petrol,1984/07 - 1987/06,SUBARU
SUBARU REX II 700,EK42,27 kW / 37 HP,665 ccm,2 cylinders,4 valves,Petrol,1982/08 - 1989/06,SUBARU
SUBARU REX III 0.5,EN05,28 kW / 38 HP,547 ccm,4 cylinders,8 valves,Petrol,1989/06 - 1990/07,SUBARU
SUBARU REX III 0.5 4WD (KH2),EN05,28 kW / 38 HP,547 ccm,4 cylinders,8 valves,Petrol,1989/06 - 1990/07,SUBARU
SUBARU REX III 0.5 Kompressor (KH1),EN05,45 kW / 61 HP,547 ccm,4 cylinders,8 valves,Petrol,1989/06 - 1990/07,SUBARU
SUBARU REX III 0.7,EN07Z,47 kW / 64 HP,658 ccm,4 cylinders,8 valves,Petrol,1990/07 - 1992/02,SUBARU
SUBARU REX III 0.7 4WD (KH4),EN07E,35 kW / 48 HP,658 ccm,4 cylinders,8 valves,Petrol,1990/07 - 1992/03,SUBARU
SUBARU REX III 0.7 (KH3),EN07E,35 kW / 48 HP,658 ccm,4 cylinders,8 valves,Petrol,1990/07 - 1992/03,SUBARU
SUBARU REX III 0.7 Kompressor 4WD (KH4),EN07Z,47 kW / 64 HP,658 ccm,4 cylinders,8 valves,Petrol,1990/07 - 1992/02,SUBARU
SUBARU REX III 0.8 (KH5),EN08,31 kW / 42 HP,758 ccm,4 cylinders,8 valves,Petrol,1989/06 - 1992/03,SUBARU
"SUBARU SAMBAR VAN Bus (TV_, TW_) 0.7 4WD (TV2)",,34 kW / 46 HP,658 ccm,4 cylinders,8 valves,Petrol,1999/06 - 2001/07,SUBARU
SUBARU SVX (CX) 3.3 AWD,EG33 DOHC,171 kW / 233 HP,3319 ccm,6 cylinders,24 valves,Petrol,1993/09 - 1995/12,SUBARU
SUBARU SVX (CX) 3.3 i 24V 4WD (CXW),EG33 DOHC,169 kW / 230 HP,3319 ccm,6 cylinders,24 valves,Petrol,1992/09 - 1994/09,SUBARU
SUBARU SVX (CX) 3.3 i 24V 4WD (CXW),EG33 DOHC,162 kW / 220 HP,3319 ccm,6 cylinders,24 valves,Petrol,1994/09 - 1997/12,SUBARU
"SUBARU TREZIA 1.3 (NSP120X, NSP120L)","1NR-FE, 1NR-FKE",73 kW / 99 HP,1329 ccm,4 cylinders,16 valves,Petrol,2011/03 - X,SUBARU
SUBARU TREZIA 1.4 D,1ND-TV,66 kW / 90 HP,1364 ccm,4 cylinders,8 valves,Diesel,2011/03 - X,SUBARU
SUBARU TRIBECA (B9) 3.0 (WXE),EZ30,184 kW / 250 HP,2999 ccm,6 cylinders,24 valves,Petrol,2005/01 - X,SUBARU
SUBARU TRIBECA (B9) 3.0 (WXE),EZ30,180 kW / 245 HP,3000 ccm,6 cylinders,24 valves,Petrol,2006/10 - X,SUBARU
SUBARU TRIBECA (B9) 3.6,EZ36D,188 kW / 256 HP,3630 ccm,6 cylinders,24 valves,Petrol,2009/09 - X,SUBARU
SUBARU TRIBECA (B9) 3.6 (WXF),EZ36D,190 kW / 258 HP,3630 ccm,6 cylinders,24 valves,Petrol,2007/09 - X,SUBARU
SUBARU VIVIO 0.7 (KK3),EN07E,32 kW / 44 HP,658 ccm,4 cylinders,8 valves,Petrol,1992/08 - 1998/12,SUBARU
SUBARU VIVIO 660 4WD (KK4),EN07E,32 kW / 44 HP,658 ccm,4 cylinders,8 valves,Petrol,1992/03 - 1995/10,SUBARU
"SUBARU WRX Saloon (GJ) 2.0 AWD (GK6, GK8)","FA20E, FA20F",197 kW / 268 HP,1998 ccm,4 cylinders,16 valves,Petrol,2013/09 - X,SUBARU
SUBARU WRX Saloon (GJ) STi 2.5 AWD,EJ257,221 kW / 301 HP,2457 ccm,4 cylinders,16 valves,Petrol,2014/06 - X,SUBARU
SUBARU XT Coupe (XT) 1.8 Turbo 4WD (AX7),EA82T,88 kW / 120 HP,1782 ccm,4 cylinders,8 valves,Petrol,1988/01 - 1990/12,SUBARU
SUBARU XT Coupe (XT) 1.8 Turbo 4WD (AX7),EA82T,96 kW / 131 HP,1782 ccm,4 cylinders,8 valves,Petrol,1987/01 - 1990/12,SUBARU
SUBARU XT Coupe (XT) 1.8 Turbo 4WD (AX7),EA82T,100 kW / 136 HP,1782 ccm,4 cylinders,8 valves,Petrol,1984/11 - 1990/12,SUBARU
"SUBARU XV (_GP_) 1.6 BiFuel AWD (G33GP, GP3)",FB16B,84 kW / 114 HP,1600 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2012/03 - X,SUBARU
"SUBARU XV (_GP_) 1.6 i AWD (GP3, G33GP)","FB16A, FB16B",84 kW / 114 HP,1600 ccm,4 cylinders,16 valves,Petrol,2012/03 - X,SUBARU
"SUBARU XV (_GP_) 2.0 BiFuel AWD (G33GP, GP7)",FB20B,110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2012/03 - X,SUBARU
SUBARU XV (_GP_) 2.0 D AWD,EE20Z,80 kW / 109 HP,1998 ccm,4 cylinders,16 valves,Diesel,2012/03 - X,SUBARU
SUBARU XV (_GP_) 2.0 D AWD (GPD),EE20Z,108 kW / 147 HP,1998 ccm,4 cylinders,16 valves,Diesel,2012/03 - X,SUBARU
"SUBARU XV (_GP_) 2.0 i AWD (GP7, G33GP)",FB20B,110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol,2012/03 - X,SUBARU
SUBARU XV (GT) 1.6 i AWD (GT3),FB16A,84 kW / 114 HP,1600 ccm,4 cylinders,16 valves,Petrol,2017/08 - X,SUBARU
SUBARU XV (GT) 2.0 i AWD (GT7),"FB20C, FB20D",115 kW / 156 HP,1995 ccm,4 cylinders,16 valves,Petrol,2017/04 - X,SUBARU
SUBARU XV (GT) 2.0 i AWD (GT7),FB20C,110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol,2019/10 - X,SUBARU
SUBARU XV (GT) 2.0 i e-BOXER AWD (GTE),"FB20W, FB20X",110 kW / 150 HP,1995 ccm,4 cylinders,16 valves,Petrol/Electric,2019/10 - X,SUBARU
SUZUKI ACROSS (A5Z_) 2.5 Hybrid,A25AFXS,225 kW / 306 HP,2487 ccm,4 cylinders,16 valves,Petrol/Electric,2020/06 - X,SUZUKI
SUZUKI ADDRESS Address 110,,7 kW / 10 HP,113 ccm,1 cylinder,2 valves,Petrol,2015/01 - X,SUZUKI
SUZUKI ADDRESS Address 110,,7 kW / 9 HP,113 ccm,1 cylinder,2 valves,Petrol,2017/06 - X,SUZUKI
SUZUKI ADDRESS Address 125 (WVCM),,7 kW / 10 HP,124 ccm,1 cylinder,2 valves,Petrol,2008/01 - 2009/12,SUZUKI
SUZUKI AH AH 100 (CE12A),,6 kW / 8 HP,100 ccm,1 cylinder,? valves,Mixture,1994/01 - 1996/12,SUZUKI
SUZUKI AH AH 50 (CA1GA),,3 kW / 4 HP,49 ccm,1 cylinder,? valves,Mixture,1993/01 - 1995/12,SUZUKI
SUZUKI ALTO Hatchback Van (EC) 0.8,F8B,29 kW / 39 HP,796 ccm,3 cylinders,6 valves,Petrol,1986/01 - 1993/10,SUZUKI
SUZUKI ALTO I (0S) 0.8 (SS80),F8B,29 kW / 39 HP,796 ccm,3 cylinders,6 valves,Petrol,1982/06 - 1984/08,SUZUKI
SUZUKI ALTO II Hatchback 0.8 (SB308/CA),F8B,29 kW / 39 HP,796 ccm,3 cylinders,6 valves,Petrol,1986/01 - 1988/12,SUZUKI
"SUZUKI ALTO III (EC) 0.8 (SB308, MA800)",F8B,29 kW / 39 HP,796 ccm,3 cylinders,6 valves,Petrol,1988/12 - 1993/11,SUZUKI
SUZUKI ALTO IV (EF) 0.8,F8B,29 kW / 39 HP,796 ccm,3 cylinders,6 valves,Petrol,1994/11 - 1996/06,SUZUKI
SUZUKI ALTO IV (EF) 0.8,F8B,25 kW / 34 HP,796 ccm,3 cylinders,6 valves,Petrol,1993/11 - 1996/06,SUZUKI
SUZUKI ALTO IV (EF) 1.0 (SH410),G10B,39 kW / 53 HP,993 ccm,4 cylinders,8 valves,Petrol,1994/09 - 2002/06,SUZUKI
SUZUKI ALTO K10 1.0,K10B,50 kW / 68 HP,996 ccm,3 cylinders,12 valves,Petrol,2012/10 - 2014/11,SUZUKI
"SUZUKI ALTO V (HA12, HA23) 1.0",G10BB,43 kW / 58 HP,993 ccm,4 cylinders,16 valves,Petrol,2000/01 - 2002/06,SUZUKI
SUZUKI ALTO VI (FF) 1.1 (RF410),"F10D, F10DN",46 kW / 63 HP,1061 ccm,4 cylinders,16 valves,Petrol,2004/09 - 2008/12,SUZUKI
SUZUKI ALTO VII (GF) 1.0 (AMF310),K10B,50 kW / 68 HP,996 ccm,3 cylinders,12 valves,Petrol,2009/01 - X,SUZUKI
SUZUKI ALTO VII (GF) 1.0 LPG,K10B,50 kW / 68 HP,996 ccm,3 cylinders,12 valves,Petrol/Liquified Petroleum Gas (LPG),2009/04 - X,SUZUKI
SUZUKI AN AN 125 (CF42A),,7 kW / 9 HP,124 ccm,1 cylinder,2 valves,Petrol,1994/01 - 1999/12,SUZUKI
SUZUKI AN AN 125 (CF42A),,8 kW / 10 HP,124 ccm,1 cylinder,2 valves,Petrol,1994/01 - 1999/12,SUZUKI
SUZUKI AN AN 250,,17 kW / 23 HP,249 ccm,1 cylinder,2 valves,Petrol,1998/01 - 2000/12,SUZUKI
SUZUKI AN BURGMAN AN 400 Burgman (AL8),,23 kW / 31 HP,400 ccm,1 cylinder,4 valves,Petrol,2017/06 - X,SUZUKI
SUZUKI AN BURGMAN AN 400 Burgman (AU),,24 kW / 33 HP,385 ccm,1 cylinder,4 valves,Petrol,1997/11 - 2002/12,SUZUKI
SUZUKI AN BURGMAN AN 400 Burgman Type S (WVBW),,24 kW / 33 HP,385 ccm,1 cylinder,4 valves,Petrol,2005/10 - X,SUZUKI
SUZUKI AN BURGMAN AN 400 Burgman (WVBW),,24 kW / 33 HP,385 ccm,1 cylinder,4 valves,Petrol,2003/01 - 2006/12,SUZUKI
SUZUKI AN BURGMAN AN 650 Burgman (AN650),,41 kW / 56 HP,638 ccm,2 cylinders,8 valves,Petrol,2017/01 - X,SUZUKI
SUZUKI AN BURGMAN AN 650 Burgman Executive Comfort Edition,,41 kW / 56 HP,638 ccm,2 cylinders,8 valves,Petrol,2007/12 - 2009/12,SUZUKI
SUZUKI AN BURGMAN AN 650 Burgman Executive (WVBU),,41 kW / 56 HP,638 ccm,2 cylinders,8 valves,Petrol,2003/11 - 2013/12,SUZUKI
SUZUKI AN BURGMAN AN 650 Burgman (WVBU),,41 kW / 56 HP,638 ccm,2 cylinders,8 valves,Petrol,2003/01 - 2004/12,SUZUKI
SUZUKI AN BURGMAN Burgman 125 (BP),,9 kW / 12 HP,125 ccm,1 cylinder,4 valves,Petrol,2006/11 - 2013/12,SUZUKI
SUZUKI AN BURGMAN Burgman 200,,14 kW / 18 HP,200 ccm,1 cylinder,4 valves,Petrol,2006/11 - 2013/12,SUZUKI
SUZUKI AN BURGMAN Burgman 250 (AN),,17 kW / 23 HP,249 ccm,1 cylinder,4 valves,Petrol,1998/01 - 2001/12,SUZUKI
SUZUKI AN BURGMAN Burgman 250 (BV),,17 kW / 23 HP,249 ccm,1 cylinder,4 valves,Petrol,2003/01 - 2006/01,SUZUKI
SUZUKI AN BURGMAN Burgman 400 Comfort Edition,,25 kW / 34 HP,400 ccm,1 cylinder,4 valves,Petrol,2007/12 - 2009/12,SUZUKI
